n,ns
0.8928928928928929,0.7938353726104379
0.8933933933933934,0.7942241040361554
0.8938938938938938,0.7946128274369648
0.8943943943943944,0.7950015428128663
0.8948948948948949,0.7953902501638598
0.8953953953953954,0.7957789494899452
0.8958958958958959,0.7961676407911227
0.8963963963963963,0.7965563240673921
0.8968968968968969,0.7969449993187536
0.8973973973973974,0.7973336665452071
0.8978978978978979,0.7977223257467525
0.8983983983983984,0.7981109769233901
0.8988988988988988,0.7984996200751194
0.8993993993993994,0.798888255201941
0.8998998998998999,0.7992768823038544
0.9004004004004004,0.7996655013808598
0.9009009009009009,0.8000541124329573
0.9014014014014013,0.8004427154601468
0.9019019019019019,0.8008313104624283
0.9024024024024024,0.8012198974398018
0.902902902902903,0.8016084763922673
0.9034034034034034,0.8019970473198247
0.9039039039039038,0.8023856102224741
0.9044044044044044,0.8027741651002156
0.9049049049049049,0.8031627119530491
0.9054054054054055,0.8035512507809747
0.9059059059059059,0.803939781583992
0.9064064064064064,0.8043283043621015
0.9069069069069069,0.804716819115303
0.9074074074074074,0.8051053258435965
0.907907907907908,0.805493824546982
0.9084084084084084,0.8058823152254595
0.9089089089089089,0.8062707978790289
0.9094094094094094,0.8066592725076904
0.9099099099099099,0.8070477391114439
0.9104104104104105,0.8074361976902894
0.9109109109109109,0.8078246482442268
0.9114114114114114,0.8082130907732563
0.9119119119119119,0.8086015252773777
0.9124124124124124,0.8089899517565913
0.912912912912913,0.8093783702108968
0.9134134134134134,0.8097667806402943
0.9139139139139139,0.8101551830447836
0.9144144144144144,0.8105435774243652
0.914914914914915,0.8109319637790386
0.9154154154154155,0.8113203421088042
0.9159159159159159,0.8117087124136617
0.9164164164164164,0.8120970746936111
0.9169169169169169,0.8124854289486526
0.9174174174174174,0.8128737751787861
0.917917917917918,0.8132621133840117
0.9184184184184184,0.8136504435643291
0.9189189189189189,0.8140387657197385
0.9194194194194194,0.8144270798502401
0.91991991991992,0.8148153859558336
0.9204204204204205,0.8152036840365191
0.9209209209209209,0.8155919740922966
0.9214214214214214,0.8159802561231659
0.9219219219219219,0.8163685301291275
0.9224224224224224,0.816756796110181
0.922922922922923,0.8171450540663265
0.9234234234234234,0.8175333039975641
0.9239239239239239,0.8179215459038934
0.9244244244244244,0.8183097797853149
0.924924924924925,0.8186980056418285
0.9254254254254255,0.8190862234734341
0.9259259259259259,0.8194744332801315
0.9264264264264264,0.8198626350619209
0.9269269269269269,0.8202508288188025
0.9274274274274275,0.820639014550776
0.927927927927928,0.8210271922578416
0.9284284284284284,0.821415361939999
0.9289289289289289,0.8218035235972484
0.9294294294294294,0.82219167722959
0.92992992992993,0.8225798228370236
0.9304304304304305,0.822967960419549
0.9309309309309309,0.8233560899771665
0.9314314314314314,0.823744211509876
0.9319319319319319,0.8241323250176775
0.9324324324324325,0.824520430500571
0.932932932932933,0.8249085279585566
0.9334334334334334,0.8252966173916341
0.9339339339339339,0.8256846987998034
0.9344344344344344,0.8260727721830651
0.934934934934935,0.8264608375414185
0.9354354354354355,0.8268488948748641
0.9359359359359359,0.8272369441834015
0.9364364364364364,0.827624985467031
0.9369369369369369,0.8280130187257526
0.9374374374374375,0.8284010439595662
0.937937937937938,0.8287890611684716
0.9384384384384384,0.8291770703524691
0.9389389389389389,0.8295650715115586
0.9394394394394394,0.8299530646457401
0.93993993993994,0.8303410497550137
0.9404404404404405,0.8307290268393792
0.9409409409409409,0.8311169958988367
0.9414414414414414,0.8315049569333862
0.9419419419419419,0.8318929099430277
0.9424424424424425,0.8322808549277613
0.942942942942943,0.8326687918875868
0.9434434434434434,0.8330567208225043
0.9439439439439439,0.8334446417325138
0.9444444444444444,0.8338325546176153
0.944944944944945,0.8342204594778089
0.9454454454454455,0.8346083563130944
0.9459459459459459,0.8349962451234719
0.9464464464464464,0.8353841259089414
0.9469469469469469,0.8357719986695029
0.9474474474474475,0.8361598634051565
0.947947947947948,0.8365477201159021
0.9484484484484484,0.8369355688017395
0.9489489489489489,0.837323409462669
0.9494494494494494,0.8377112420986905
0.94994994994995,0.8380990667098042
0.9504504504504505,0.8384868832960096
0.950950950950951,0.8388746918573071
0.9514514514514514,0.8392624923936967
0.9519519519519519,0.8396502849051782
0.9524524524524525,0.8400380693917517
0.952952952952953,0.8404258458534173
0.9534534534534534,0.8408136142901748
0.9539539539539539,0.8412013747020243
0.9544544544544544,0.8415891270889658
0.954954954954955,0.8419768714509994
0.9554554554554555,0.8423646077881249
0.955955955955956,0.8427523361003425
0.9564564564564564,0.8431400563876519
0.9569569569569569,0.8435277686500535
0.9574574574574575,0.8439154728875471
0.957957957957958,0.8443031691001326
0.9584584584584585,0.8446908572878101
0.9589589589589589,0.8450785374505796
0.9594594594594594,0.8454662095884412
0.95995995995996,0.8458538737013948
0.9604604604604605,0.8462415297894403
0.960960960960961,0.8466291778525779
0.9614614614614614,0.8470168178908073
0.9619619619619619,0.8474044499041289
0.9624624624624625,0.8477920738925424
0.962962962962963,0.8481796898560481
0.9634634634634635,0.8485672977946456
0.9639639639639639,0.848954897708335
0.9644644644644644,0.8493424895971166
0.964964964964965,0.8497300734609902
0.9654654654654655,0.8501176492999558
0.965965965965966,0.8505052171140133
0.9664664664664664,0.8508927769031628
0.9669669669669669,0.8512803286674043
0.9674674674674675,0.8516678724067379
0.967967967967968,0.8520554081211635
0.9684684684684685,0.852442935810681
0.9689689689689689,0.8528304554752905
0.9694694694694694,0.8532179671149921
0.96996996996997,0.8536054707297857
0.9704704704704705,0.8539929663196713
0.970970970970971,0.8543804538846488
0.9714714714714714,0.8547679334247182
0.9719719719719719,0.8551554049398798
0.9724724724724725,0.8555428684301334
0.972972972972973,0.855930323895479
0.9734734734734735,0.8563177713359165
0.9739739739739739,0.856705210751446
0.9744744744744744,0.8570926421420676
0.974974974974975,0.8574800655077812
0.9754754754754755,0.8578674808485868
0.975975975975976,0.8582548881644843
0.9764764764764764,0.8586422874554738
0.9769769769769769,0.8590296787215553
0.9774774774774775,0.8594170619627289
0.977977977977978,0.8598044371789946
0.9784784784784785,0.860191804370352
0.9789789789789789,0.8605791635368016
0.9794794794794794,0.8609665146783432
0.97997997997998,0.8613538577949768
0.9804804804804805,0.8617411928867024
0.980980980980981,0.8621285199535199
0.9814814814814814,0.8625158389954294
0.9819819819819819,0.862903150012431
0.9824824824824825,0.8632904530045246
0.982982982982983,0.8636777479717102
0.9834834834834835,0.8640650349139877
0.9839839839839839,0.8644523138313572
0.9844844844844844,0.8648395847238188
0.984984984984985,0.8652268475913725
0.9854854854854855,0.865614102434018
0.985985985985986,0.8660013492517555
0.9864864864864864,0.8663885880445851
0.986986986986987,0.8667758188125066
0.9874874874874875,0.8671630415555203
0.987987987987988,0.8675502562736259
0.9884884884884885,0.8679374629668234
0.9889889889889889,0.8683246616351129
0.9894894894894894,0.8687118522784946
0.98998998998999,0.8690990348969682
0.9904904904904905,0.8694862094905338
0.990990990990991,0.8698733760591912
0.9914914914914914,0.8702605346029408
0.991991991991992,0.8706476851217825
0.9924924924924925,0.871034827615716
0.992992992992993,0.8714219620847417
0.9934934934934935,0.8718090885288592
0.9939939939939939,0.8721962069480687
0.9944944944944945,0.8725833173423703
0.994994994994995,0.8729704197117639
0.9954954954954955,0.8733575140562495
0.995995995995996,0.8737446003758271
0.9964964964964965,0.8741316786704967
0.996996996996997,0.8745187489402583
0.9974974974974975,0.8749058111851118
0.997997997997998,0.8752928654050575
0.9984984984984985,0.875679911600095
0.998998998998999,0.8760669497702246
0.9994994994994995,0.8764539799154462
1.0,0.8768410020357598
