shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.NematicLatticeModulationFrequency,LocalVariables.XbarFrequency,LocalVariables.ScanID5,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.LoadWithDmd0InitialPower,LocalVariables.ScanID3,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.DMDModulationOffset,LocalVariables.DMDID,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,LocalVariables.ScanID4,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.DMDModulationTime,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,LocalVariables.ShotTypeID,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.IsRoundTripReloading,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.DMDModulationFrequency,GlobalLatticeVariables2.Dmd1PatternFilename,LocalVariables.DMDID2,LocalVariables.ScanID2,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalMotVariables2.MotDetuningCompressed
432,432,2025/10/13 06:38:15,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,72.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
433,433,2025/10/13 06:38:30,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,73.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
434,434,2025/10/13 06:38:47,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,74.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
435,435,2025/10/13 06:39:02,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,75.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
436,436,2025/10/13 06:39:18,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,76.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
437,437,2025/10/13 06:39:34,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,77.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
438,438,2025/10/13 06:39:50,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,78.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
439,439,2025/10/13 06:40:06,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,79.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
440,440,2025/10/13 06:40:22,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,80.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
441,441,2025/10/13 06:40:38,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,81.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
442,442,2025/10/13 06:40:54,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,82.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
443,443,2025/10/13 06:41:09,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,83.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
444,444,2025/10/13 06:41:25,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_4n.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,84.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
445,445,2025/10/13 06:41:41,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_4n.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,85.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
446,446,2025/10/13 06:41:57,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_4p.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,86.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
447,447,2025/10/13 06:42:13,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_4p.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,87.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
448,448,2025/10/13 06:42:29,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,88.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
449,449,2025/10/13 06:42:44,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,89.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
450,450,2025/10/13 06:43:00,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_6p.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,90.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
451,451,2025/10/13 06:43:16,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_6p.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,91.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
452,452,2025/10/13 06:43:32,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_8n.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,92.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
453,453,2025/10/13 06:43:48,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_8n.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,93.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
454,454,2025/10/13 06:44:04,0.0,0.035,228200000.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,0.0,0.1,0.014,300000000.0,590.0,0.005,100000.0,0.0,0.001,4.9999999999999996e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',0.0,0.48,0.0225,500.0,0.05,0.0,2.5,2.9999999999999997e-05,0.0,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,94.0,854000000.0,932600000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,450000000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
455,455,2025/10/13 06:44:19,0.0,0.035,83506780.0,0.0,0.007,0.0,0.02,0.0,0,0.03,200.0,773000000.0,0.0,0.02,0.0,0.01125,0.0,0.0,0.0225,0.78,0.03,0.032,0.0,0.01,1.0,0.174746,0.0,0.0,1.0,0.1,0.014,766000000.0,590.0,0.005,100000.0,0.0,0.04,9.999999999999999e-06,0.1634945,1.0,9.999999999999999e-06,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',0.0,0.48,0.0225,610.0,0.05,0.0,2.5,2.9999999999999997e-05,0.7,1.5,0.0032,0.3,0.0,1.3,0.0,0,0.0,0.03,0.975,0.03,-1.4999999999999999e-05,93.0,95.0,1010900000.0,1088300000.0,0.018000000000000002,10.0,0.0225,0.00025,550.0,0,0.1,0,0,0.03,605500000.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,0.875,0.2,620000000.0,0,-6000000.0
