shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.IsRoundTripReloading,LocalVariables.DMDID2,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.DMDModulationFrequency,LocalVariables.DMDID,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,LocalVariables.ScanID5,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalMotVariables2.MotDetuningCompressed,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,LocalVariables.XbarFrequency,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.ReloadLatticeRampTime,LocalVariables.ScanID3,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.DMDModulationTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.Dmd1PatternFilename,LocalVariables.ScanID2,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.NematicLatticeModulationFrequency,LocalVariables.ScanID4,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.UnloadLatticeDMD1Power,LocalVariables.ShotTypeID,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase
89,89,2025/10/12 04:55:06,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,89.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
90,90,2025/10/12 04:55:22,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_6p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,90.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
91,91,2025/10/12 04:55:38,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_6p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,91.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
92,92,2025/10/12 04:55:54,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_8n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,92.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
93,93,2025/10/12 04:56:09,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_8n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,93.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
94,94,2025/10/12 04:56:25,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,94.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
95,95,2025/10/12 04:56:41,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,95.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
96,96,2025/10/12 04:56:57,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,96.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
97,97,2025/10/12 04:57:12,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,97.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
98,98,2025/10/12 04:57:28,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,98.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
99,99,2025/10/12 04:57:44,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_10p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,99.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
100,100,2025/10/12 04:58:00,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,100.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
101,101,2025/10/12 04:58:15,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,101.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
102,102,2025/10/12 04:58:31,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,102.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
103,103,2025/10/12 04:58:47,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,103.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
104,104,2025/10/12 04:59:03,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,104.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
105,105,2025/10/12 04:59:18,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,105.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
106,106,2025/10/12 04:59:35,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,106.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
107,107,2025/10/12 04:59:50,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,107.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
108,108,2025/10/12 05:00:06,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,108.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
109,109,2025/10/12 05:00:21,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,109.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
110,110,2025/10/12 05:00:38,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,0,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,110.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
111,111,2025/10/12 05:00:53,0.007,0.0,0.0,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,1010900000.0,93.0,0.0,0.0,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,1.0,0.01,100000.0,620000000.0,0.0,0,1.0,0.1,0,557.0,773000000.0,0.0,2.9999999999999997e-05,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.04,0,0.00025,0.03,9.999999999999999e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,605500000.0,0.0,0.0,0.014,83506780.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,610.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,111.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,1088300000.0,766000000.0,0.7,0.0
112,112,2025/10/12 05:01:09,0.007,0.0,0.0,b'default.pkl',0.0,0,0,0.0,0.03,200.0,0.0,0.035,0.0,854000000.0,93.0,0.0,1e-05,0.0225,0.2,-1.4999999999999999e-05,-6000000.0,0.0,0.01,100000.0,620000000.0,0.0,0,1.5,0.1,0,590.0,730000000.0,0.0,0.0001,0.1,0.0,0.0225,9.999999999999999e-06,0.975,1.3,0.001,1,0.00025,0.03,4.9999999999999996e-06,2.5,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.875,0.005,1.5,450000000.0,0.0,0.0,0.014,228200000.0,0.05,200.0,0.0,0.018000000000000002,1.0,0.0,500.0,0.78,0.174746,0.01125,0.1634945,0,0.032,0.0225,112.0,0.02,0.03,0.3,10.0,550.0,0.03,0.0,0.02,0.0,0.48,0.03,0.0,932600000.0,300000000.0,0.0,0.0
