shot_idx,shot_serial,shot_start_time,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,LocalVariables.ShotTypeID,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,LocalVariables.XbarFrequency,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.DMDModulationAmplitude,LocalVariables.ScanID3,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.DMDModulationTime,LocalVariables.ScanID5,LocalVariables.ScanID4,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.LoadWithDmd1InitialPower,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,LocalVariables.DMDID2,GlobalLatticeVariables2.IsRoundTripReloading,LocalVariables.DMDID,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,LocalVariables.ScanID2,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.DMDModulationFrequency,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower
505,505,2025/10/18 21:51:53,0.0,0.0225,0.0,610.0,25.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_20n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
506,506,2025/10/18 21:52:09,0.0,0.0225,0.0,500.0,26.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_20p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
507,507,2025/10/18 21:52:25,0.0,0.0225,0.0,610.0,27.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_20p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
508,508,2025/10/18 21:52:40,0.0,0.0225,0.0,500.0,28.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
509,509,2025/10/18 21:52:56,0.0,0.0225,0.0,610.0,29.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
510,510,2025/10/18 21:53:11,0.0,0.0225,0.0,500.0,30.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
511,511,2025/10/18 21:53:27,0.0,0.0225,0.0,610.0,31.000000000000004,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
512,512,2025/10/18 21:53:43,0.0,0.0225,0.0,500.0,32.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
513,513,2025/10/18 21:53:58,0.0,0.0225,0.0,610.0,33.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
514,514,2025/10/18 21:54:14,0.0,0.0225,0.0,500.0,34.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
515,515,2025/10/18 21:54:29,0.0,0.0225,0.0,610.0,35.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
516,516,2025/10/18 21:54:45,0.0,0.0225,0.0,500.0,36.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
517,517,2025/10/18 21:55:01,0.0,0.0225,0.0,610.0,37.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
518,518,2025/10/18 21:55:17,0.0,0.0225,0.0,500.0,38.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
519,519,2025/10/18 21:55:33,0.0,0.0225,0.0,610.0,39.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
520,520,2025/10/18 21:55:48,0.0,0.0225,0.0,500.0,40.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
521,521,2025/10/18 21:56:04,0.0,0.0225,0.0,610.0,41.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
522,522,2025/10/18 21:56:19,0.0,0.0225,0.0,500.0,42.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
523,523,2025/10/18 21:56:35,0.0,0.0225,0.0,610.0,43.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
524,524,2025/10/18 21:56:51,0.0,0.0225,0.0,500.0,44.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
525,525,2025/10/18 21:57:06,0.0,0.0225,0.0,610.0,45.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
526,526,2025/10/18 21:57:22,0.0,0.0225,0.0,500.0,46.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
527,527,2025/10/18 21:57:37,0.0,0.0225,0.0,610.0,47.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,606800000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.04,100000.0,766000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,1010900000.0,0.0,0.02,0.0,0.032,0.03,9.999999999999999e-06,0.1,0.0,1088300000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,83506780.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,1.0,0.0,0.014,200.0,0,0.7,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
528,528,2025/10/18 21:57:53,0.0,0.0225,0.0,500.0,48.0,0.035,0.0,-6000000.0,0.01125,550.0,0.0,0.0,1.5,0.03,1.3,0.05,0.174746,0.00025,450000000.0,773000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.001,100000.0,300000000.0,0.03,0.0,2.5,0.005,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0,0.0,0.0,0,0.01,0.48,93.0,10.0,854000000.0,0.0,0.02,0.0,0.032,0.03,4.9999999999999996e-06,0.1,0.0,932600000.0,0.0225,0.0,0.018000000000000002,0.03,0.0,0.0,9.999999999999999e-06,1.0,0.0035,0,0.2,228200000.0,1.0,620000000.0,0.975,0.78,0.3,0.02,0.0225,0.0,0.0,0.014,200.0,0,0.0,0.1,2.9999999999999997e-05,0.0,0.0,0,0.0,0,-1.4999999999999999e-05,0.875,0.007,590.0,0.1634945,200.0,0.03
