shot_idx,shot_serial,shot_start_time,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalPulseVariables2.LatticeMicrowaveDuration,LocalVariables.ImagingBlowOutID,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,LocalVariables.ScanID5,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,LocalVariables.XbarFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,LocalVariables.ShotTypeID,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,LocalVariables.DMDID2,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.IsRoundTripReloading,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,LocalVariables.ScanID2,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,LocalVariables.ScanID3,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.PhysicsSplitYInitialPower,LocalVariables.DMDID,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.DMDModulationFrequency,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,LocalVariables.ScanID4,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower
10,10,2025/10/20 11:01:57,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,10.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
11,11,2025/10/20 11:02:13,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,11.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
12,12,2025/10/20 11:02:29,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,12.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
13,13,2025/10/20 11:02:46,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,13.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
14,14,2025/10/20 11:03:02,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,14.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
15,15,2025/10/20 11:03:18,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,15.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
16,16,2025/10/20 11:03:34,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,16.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
17,17,2025/10/20 11:03:50,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,17.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
18,18,2025/10/20 11:04:06,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,18.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
19,19,2025/10/20 11:04:22,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,19.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
20,20,2025/10/20 11:04:38,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,20.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
21,21,2025/10/20 11:04:54,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,21.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
22,22,2025/10/20 11:05:11,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,22.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_16p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
23,23,2025/10/20 11:05:27,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,23.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_16p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
24,24,2025/10/20 11:05:43,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,24.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_20n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
25,25,2025/10/20 11:05:59,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,25.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_20n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
26,26,2025/10/20 11:06:15,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,26.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_20p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
27,27,2025/10/20 11:06:31,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,27.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_20p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
28,28,2025/10/20 11:06:47,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,28.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
29,29,2025/10/20 11:07:03,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,29.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
30,30,2025/10/20 11:07:19,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,30.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
31,31,2025/10/20 11:07:35,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,31.000000000000004,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
32,32,2025/10/20 11:07:51,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,32.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
33,33,2025/10/20 11:08:08,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,33.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
