shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.Dmd1ModPattern,LocalVariables.ShotTypeID,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.ReloadLatticeRampTime,LocalVariables.ScanID2,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,LocalVariables.ScanID3,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.IsRoundTripReloading,LocalVariables.ScanID5,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.NematicLatticeModulationFrequency,LocalVariables.DMDID2,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,LocalVariables.XbarFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.IsImageBIFormation,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,LocalVariables.ScanID4,LocalVariables.DMDID,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.DMDModulationFrequency,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,LocalVariables.ImagingBlowOutID
10,10,2025/10/03 15:37:35,0.00025,9.999999999999999e-06,0.0,10.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
11,11,2025/10/03 15:37:50,0.00025,9.999999999999999e-06,0.0,11.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
12,12,2025/10/03 15:38:07,0.00025,9.999999999999999e-06,0.0,12.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
13,13,2025/10/03 15:38:22,0.00025,9.999999999999999e-06,0.0,13.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
14,14,2025/10/03 15:38:38,0.00025,9.999999999999999e-06,0.0,14.000000000000002,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
15,15,2025/10/03 15:38:54,0.00025,9.999999999999999e-06,0.0,15.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
16,16,2025/10/03 15:39:10,0.00025,9.999999999999999e-06,0.0,16.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
17,17,2025/10/03 15:39:25,0.00025,9.999999999999999e-06,0.0,17.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
18,18,2025/10/03 15:39:41,0.00025,9.999999999999999e-06,0.0,18.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
19,19,2025/10/03 15:39:57,0.00025,9.999999999999999e-06,0.0,19.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
20,20,2025/10/03 15:40:13,0.00025,9.999999999999999e-06,0.0,20.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
21,21,2025/10/03 15:40:29,0.00025,9.999999999999999e-06,0.0,21.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
22,22,2025/10/03 15:40:45,0.00025,9.999999999999999e-06,0.0,22.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
23,23,2025/10/03 15:41:00,0.00025,9.999999999999999e-06,0.0,23.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
24,24,2025/10/03 15:41:17,0.00025,9.999999999999999e-06,0.0,24.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
25,25,2025/10/03 15:41:32,0.00025,9.999999999999999e-06,0.0,25.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
26,26,2025/10/03 15:41:48,0.00025,9.999999999999999e-06,0.0,26.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
27,27,2025/10/03 15:42:04,0.00025,9.999999999999999e-06,0.0,27.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
28,28,2025/10/03 15:42:20,0.00025,9.999999999999999e-06,0.0,28.000000000000004,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
29,29,2025/10/03 15:42:35,0.00025,9.999999999999999e-06,0.0,28.999999999999996,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
30,30,2025/10/03 15:42:51,0.00025,9.999999999999999e-06,0.0,30.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
31,31,2025/10/03 15:43:07,0.00025,9.999999999999999e-06,0.0,31.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
32,32,2025/10/03 15:43:23,0.00025,9.999999999999999e-06,0.0,32.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
33,33,2025/10/03 15:43:39,0.00025,9.999999999999999e-06,0.0,33.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
