shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
181,181,2025/06/13 01:09:16,0.0022,2.0
182,182,2025/06/13 01:09:33,0.0022,1.0
183,183,2025/06/13 01:09:50,0.0022,2.0
184,184,2025/06/13 01:10:06,0.0022,1.0
185,185,2025/06/13 01:10:23,0.0022,2.0
186,186,2025/06/13 01:10:40,0.0022,1.0
187,187,2025/06/13 01:10:57,0.0022,2.0
188,188,2025/06/13 01:11:14,0.0022,1.0
189,189,2025/06/13 01:11:31,0.0024,0.0
190,190,2025/06/13 01:11:48,0.0024,1.0
191,191,2025/06/13 01:12:05,0.0024,2.0
192,192,2025/06/13 01:12:22,0.0024,1.0
193,193,2025/06/13 01:12:39,0.0024,2.0
194,194,2025/06/13 01:12:56,0.0024,1.0
195,195,2025/06/13 01:13:13,0.0024,2.0
196,196,2025/06/13 01:13:30,0.0024,1.0
197,197,2025/06/13 01:13:47,0.0024,2.0
198,198,2025/06/13 01:14:04,0.0026000000000000003,0.0
199,199,2025/06/13 01:14:21,0.0026000000000000003,2.0
200,200,2025/06/13 01:14:38,0.0026000000000000003,1.0
201,201,2025/06/13 01:14:55,0.0026000000000000003,2.0
202,202,2025/06/13 01:15:12,0.0026000000000000003,1.0
203,203,2025/06/13 01:15:29,0.0026000000000000003,2.0
204,204,2025/06/13 01:15:45,0.0026000000000000003,1.0
205,205,2025/06/13 01:16:02,0.0026000000000000003,2.0
206,206,2025/06/13 01:16:19,0.0026000000000000003,1.0
207,207,2025/06/13 01:16:36,0.0028,0.0
208,208,2025/06/13 01:16:53,0.0028,1.0
209,209,2025/06/13 01:17:10,0.0028,2.0
210,210,2025/06/13 01:17:27,0.0028,1.0
211,211,2025/06/13 01:17:44,0.0028,2.0
212,212,2025/06/13 01:18:01,0.0028,1.0
213,213,2025/06/13 01:18:18,0.0028,2.0
214,214,2025/06/13 01:18:35,0.0028,1.0
215,215,2025/06/13 01:18:52,0.0028,2.0
216,216,2025/06/13 01:19:09,0.0018000000000000002,0.0
217,217,2025/06/13 01:19:26,0.0018000000000000002,2.0
218,218,2025/06/13 01:19:43,0.0018000000000000002,1.0
219,219,2025/06/13 01:20:00,0.0018000000000000002,2.0
220,220,2025/06/13 01:20:16,0.0018000000000000002,1.0
221,221,2025/06/13 01:20:33,0.0018000000000000002,2.0
222,222,2025/06/13 01:20:50,0.0018000000000000002,1.0
223,223,2025/06/13 01:21:07,0.0018000000000000002,2.0
224,224,2025/06/13 01:21:24,0.0018000000000000002,1.0
225,225,2025/06/13 01:21:41,0.002,0.0
226,226,2025/06/13 01:21:58,0.002,1.0
227,227,2025/06/13 01:22:15,0.002,2.0
228,228,2025/06/13 01:22:32,0.002,1.0
229,229,2025/06/13 01:22:49,0.002,2.0
230,230,2025/06/13 01:23:06,0.002,1.0
231,231,2025/06/13 01:23:23,0.002,2.0
232,232,2025/06/13 01:23:40,0.002,1.0
233,233,2025/06/13 01:23:57,0.002,2.0
234,234,2025/06/13 01:24:14,0.0022,0.0
235,235,2025/06/13 01:24:31,0.0022,2.0
236,236,2025/06/13 01:24:48,0.0022,1.0
237,237,2025/06/13 01:25:05,0.0022,2.0
238,238,2025/06/13 01:25:22,0.0022,1.0
239,239,2025/06/13 01:25:39,0.0022,2.0
240,240,2025/06/13 01:25:57,0.0022,1.0
241,241,2025/06/13 01:26:14,0.0022,2.0
242,242,2025/06/13 01:26:31,0.0022,1.0
243,243,2025/06/13 01:26:48,0.0024,0.0
244,244,2025/06/13 01:27:05,0.0024,1.0
245,245,2025/06/13 01:27:22,0.0024,2.0
246,246,2025/06/13 01:27:40,0.0024,1.0
247,247,2025/06/13 01:27:57,0.0024,2.0
248,248,2025/06/13 01:28:14,0.0024,1.0
249,249,2025/06/13 01:28:31,0.0024,2.0
250,250,2025/06/13 01:28:48,0.0024,1.0
251,251,2025/06/13 01:29:05,0.0024,2.0
252,252,2025/06/13 01:29:22,0.0026000000000000003,0.0
253,253,2025/06/13 01:29:39,0.0026000000000000003,2.0
254,254,2025/06/13 01:29:56,0.0026000000000000003,1.0
255,255,2025/06/13 01:30:13,0.0026000000000000003,2.0
256,256,2025/06/13 01:30:30,0.0026000000000000003,1.0
257,257,2025/06/13 01:30:48,0.0026000000000000003,2.0
258,258,2025/06/13 01:31:05,0.0026000000000000003,1.0
259,259,2025/06/13 01:31:22,0.0026000000000000003,2.0
260,260,2025/06/13 01:31:39,0.0026000000000000003,1.0
261,261,2025/06/13 01:31:56,0.0028,0.0
262,262,2025/06/13 01:32:14,0.0028,1.0
263,263,2025/06/13 01:32:31,0.0028,2.0
264,264,2025/06/13 01:32:48,0.0028,1.0
265,265,2025/06/13 01:33:05,0.0028,2.0
266,266,2025/06/13 01:33:22,0.0028,1.0
267,267,2025/06/13 01:33:39,0.0028,2.0
268,268,2025/06/13 01:33:56,0.0028,1.0
269,269,2025/06/13 01:34:13,0.0028,2.0
270,270,2025/06/13 01:34:30,0.0018000000000000002,0.0
271,271,2025/06/13 01:34:47,0.0018000000000000002,2.0
272,272,2025/06/13 01:35:04,0.0018000000000000002,1.0
273,273,2025/06/13 01:35:22,0.0018000000000000002,2.0
274,274,2025/06/13 01:35:39,0.0018000000000000002,1.0
275,275,2025/06/13 01:35:56,0.0018000000000000002,2.0
276,276,2025/06/13 01:36:13,0.0018000000000000002,1.0
277,277,2025/06/13 01:36:30,0.0018000000000000002,2.0
278,278,2025/06/13 01:36:47,0.0018000000000000002,1.0
279,279,2025/06/13 01:37:04,0.002,0.0
280,280,2025/06/13 01:37:21,0.002,1.0
281,281,2025/06/13 01:37:38,0.002,2.0
282,282,2025/06/13 01:37:56,0.002,1.0
283,283,2025/06/13 01:38:13,0.002,2.0
284,284,2025/06/13 01:38:30,0.002,1.0
285,285,2025/06/13 01:38:47,0.002,2.0
286,286,2025/06/13 01:39:04,0.002,1.0
287,287,2025/06/13 01:39:21,0.002,2.0
288,288,2025/06/13 01:39:38,0.0022,0.0
289,289,2025/06/13 01:39:55,0.0022,2.0
290,290,2025/06/13 01:40:12,0.0022,1.0
291,291,2025/06/13 01:40:29,0.0022,2.0
292,292,2025/06/13 01:40:46,0.0022,1.0
293,293,2025/06/13 01:41:03,0.0022,2.0
294,294,2025/06/13 01:41:20,0.0022,1.0
295,295,2025/06/13 01:41:37,0.0022,2.0
296,296,2025/06/13 01:41:54,0.0022,1.0
297,297,2025/06/13 01:42:11,0.0024,0.0
298,298,2025/06/13 01:42:28,0.0024,1.0
299,299,2025/06/13 01:42:45,0.0024,2.0
300,300,2025/06/13 01:43:02,0.0024,1.0
301,301,2025/06/13 01:43:19,0.0024,2.0
302,302,2025/06/13 01:43:37,0.0024,1.0
303,303,2025/06/13 01:43:53,0.0024,2.0
304,304,2025/06/13 01:44:11,0.0024,1.0
305,305,2025/06/13 01:44:28,0.0024,2.0
306,306,2025/06/13 01:44:45,0.0026000000000000003,0.0
307,307,2025/06/13 01:45:02,0.0026000000000000003,2.0
308,308,2025/06/13 01:45:19,0.0026000000000000003,1.0
309,309,2025/06/13 01:45:36,0.0026000000000000003,2.0
310,310,2025/06/13 01:45:53,0.0026000000000000003,1.0
311,311,2025/06/13 01:46:10,0.0026000000000000003,2.0
312,312,2025/06/13 01:46:27,0.0026000000000000003,1.0
313,313,2025/06/13 01:46:44,0.0026000000000000003,2.0
314,314,2025/06/13 01:47:01,0.0026000000000000003,1.0
315,315,2025/06/13 01:47:19,0.0028,0.0
316,316,2025/06/13 01:47:36,0.0028,1.0
317,317,2025/06/13 01:47:53,0.0028,2.0
318,318,2025/06/13 01:48:10,0.0028,1.0
319,319,2025/06/13 01:48:27,0.0028,2.0
320,320,2025/06/13 01:48:44,0.0028,1.0
321,321,2025/06/13 01:49:01,0.0028,2.0
322,322,2025/06/13 01:49:18,0.0028,1.0
323,323,2025/06/13 01:49:35,0.0028,2.0
324,324,2025/06/13 01:49:53,0.0018000000000000002,0.0
325,325,2025/06/13 01:50:10,0.0018000000000000002,2.0
326,326,2025/06/13 01:50:27,0.0018000000000000002,1.0
327,327,2025/06/13 01:50:44,0.0018000000000000002,2.0
328,328,2025/06/13 01:51:01,0.0018000000000000002,1.0
329,329,2025/06/13 01:51:19,0.0018000000000000002,2.0
330,330,2025/06/13 01:51:36,0.0018000000000000002,1.0
331,331,2025/06/13 01:51:53,0.0018000000000000002,2.0
332,332,2025/06/13 01:52:10,0.0018000000000000002,1.0
333,333,2025/06/13 01:52:27,0.002,0.0
334,334,2025/06/13 01:52:44,0.002,1.0
335,335,2025/06/13 01:53:01,0.002,2.0
336,336,2025/06/13 01:53:18,0.002,1.0
337,337,2025/06/13 01:53:35,0.002,2.0
338,338,2025/06/13 01:53:52,0.002,1.0
339,339,2025/06/13 01:54:09,0.002,2.0
340,340,2025/06/13 01:54:27,0.002,1.0
341,341,2025/06/13 01:54:44,0.002,2.0
342,342,2025/06/13 01:55:01,0.0022,0.0
343,343,2025/06/13 01:55:18,0.0022,2.0
344,344,2025/06/13 01:55:35,0.0022,1.0
345,345,2025/06/13 01:55:52,0.0022,2.0
346,346,2025/06/13 01:56:09,0.0022,1.0
347,347,2025/06/13 01:56:26,0.0022,2.0
348,348,2025/06/13 01:56:43,0.0022,1.0
349,349,2025/06/13 01:57:00,0.0022,2.0
350,350,2025/06/13 01:57:17,0.0022,1.0
351,351,2025/06/13 01:57:35,0.0024,0.0
352,352,2025/06/13 01:57:52,0.0024,1.0
353,353,2025/06/13 01:58:09,0.0024,2.0
354,354,2025/06/13 01:58:26,0.0024,1.0
355,355,2025/06/13 01:58:43,0.0024,2.0
356,356,2025/06/13 01:59:00,0.0024,1.0
357,357,2025/06/13 01:59:17,0.0024,2.0
358,358,2025/06/13 01:59:35,0.0024,1.0
359,359,2025/06/13 01:59:52,0.0024,2.0
360,360,2025/06/13 02:00:09,0.0026000000000000003,0.0
361,361,2025/06/13 02:00:26,0.0026000000000000003,2.0
362,362,2025/06/13 02:00:43,0.0026000000000000003,1.0
363,363,2025/06/13 02:01:00,0.0026000000000000003,2.0
364,364,2025/06/13 02:01:17,0.0026000000000000003,1.0
365,365,2025/06/13 02:01:35,0.0026000000000000003,2.0
366,366,2025/06/13 02:01:52,0.0026000000000000003,1.0
367,367,2025/06/13 02:02:09,0.0026000000000000003,2.0
368,368,2025/06/13 02:02:26,0.0026000000000000003,1.0
369,369,2025/06/13 02:02:43,0.0028,0.0
370,370,2025/06/13 02:03:00,0.0028,1.0
371,371,2025/06/13 02:03:18,0.0028,2.0
372,372,2025/06/13 02:03:35,0.0028,1.0
373,373,2025/06/13 02:03:52,0.0028,2.0
374,374,2025/06/13 02:04:09,0.0028,1.0
375,375,2025/06/13 02:04:26,0.0028,2.0
376,376,2025/06/13 02:04:43,0.0028,1.0
377,377,2025/06/13 02:05:00,0.0028,2.0
378,378,2025/06/13 02:05:17,0.0018000000000000002,0.0
379,379,2025/06/13 02:05:34,0.0018000000000000002,2.0
380,380,2025/06/13 02:05:51,0.0018000000000000002,1.0
381,381,2025/06/13 02:06:08,0.0018000000000000002,2.0
382,382,2025/06/13 02:06:25,0.0018000000000000002,1.0
383,383,2025/06/13 02:06:42,0.0018000000000000002,2.0
384,384,2025/06/13 02:06:59,0.0018000000000000002,1.0
385,385,2025/06/13 02:07:16,0.0018000000000000002,2.0
386,386,2025/06/13 02:07:33,0.0018000000000000002,1.0
387,387,2025/06/13 02:07:50,0.002,0.0
388,388,2025/06/13 02:08:08,0.002,1.0
389,389,2025/06/13 02:08:25,0.002,2.0
390,390,2025/06/13 02:08:42,0.002,1.0
391,391,2025/06/13 02:08:59,0.002,2.0
392,392,2025/06/13 02:09:16,0.002,1.0
393,393,2025/06/13 02:09:33,0.002,2.0
394,394,2025/06/13 02:09:50,0.002,1.0
395,395,2025/06/13 02:10:07,0.002,2.0
396,396,2025/06/13 02:10:25,0.0022,0.0
397,397,2025/06/13 02:10:42,0.0022,2.0
398,398,2025/06/13 02:10:59,0.0022,1.0
399,399,2025/06/13 02:11:16,0.0022,2.0
400,400,2025/06/13 02:11:33,0.0022,1.0
401,401,2025/06/13 02:11:50,0.0022,2.0
402,402,2025/06/13 02:12:07,0.0022,1.0
403,403,2025/06/13 02:12:25,0.0022,2.0
404,404,2025/06/13 02:12:42,0.0022,1.0
405,405,2025/06/13 02:12:59,0.0024,0.0
406,406,2025/06/13 02:13:16,0.0024,1.0
407,407,2025/06/13 02:13:33,0.0024,2.0
408,408,2025/06/13 02:13:50,0.0024,1.0
409,409,2025/06/13 02:14:07,0.0024,2.0
410,410,2025/06/13 02:14:24,0.0024,1.0
411,411,2025/06/13 02:14:41,0.0024,2.0
412,412,2025/06/13 02:14:58,0.0024,1.0
413,413,2025/06/13 02:15:16,0.0024,2.0
414,414,2025/06/13 02:15:33,0.0026000000000000003,0.0
415,415,2025/06/13 02:15:50,0.0026000000000000003,2.0
416,416,2025/06/13 02:16:07,0.0026000000000000003,1.0
417,417,2025/06/13 02:16:24,0.0026000000000000003,2.0
418,418,2025/06/13 02:16:41,0.0026000000000000003,1.0
419,419,2025/06/13 02:16:58,0.0026000000000000003,2.0
420,420,2025/06/13 02:17:15,0.0026000000000000003,1.0
421,421,2025/06/13 02:17:33,0.0026000000000000003,2.0
422,422,2025/06/13 02:17:50,0.0026000000000000003,1.0
423,423,2025/06/13 02:18:07,0.0028,0.0
424,424,2025/06/13 02:18:24,0.0028,1.0
425,425,2025/06/13 02:18:41,0.0028,2.0
426,426,2025/06/13 02:18:58,0.0028,1.0
427,427,2025/06/13 02:19:15,0.0028,2.0
428,428,2025/06/13 02:19:32,0.0028,1.0
429,429,2025/06/13 02:19:49,0.0028,2.0
430,430,2025/06/13 02:20:06,0.0028,1.0
431,431,2025/06/13 02:20:23,0.0028,2.0
432,432,2025/06/13 02:20:40,0.0018000000000000002,0.0
433,433,2025/06/13 02:20:57,0.0018000000000000002,2.0
434,434,2025/06/13 02:21:15,0.0018000000000000002,1.0
435,435,2025/06/13 02:21:32,0.0018000000000000002,2.0
436,436,2025/06/13 02:21:49,0.0018000000000000002,1.0
437,437,2025/06/13 02:22:06,0.0018000000000000002,2.0
438,438,2025/06/13 02:22:23,0.0018000000000000002,1.0
439,439,2025/06/13 02:22:40,0.0018000000000000002,2.0
440,440,2025/06/13 02:22:57,0.0018000000000000002,1.0
441,441,2025/06/13 02:23:14,0.002,0.0
442,442,2025/06/13 02:23:31,0.002,1.0
443,443,2025/06/13 02:23:49,0.002,2.0
444,444,2025/06/13 02:24:06,0.002,1.0
445,445,2025/06/13 02:24:23,0.002,2.0
446,446,2025/06/13 02:24:39,0.002,1.0
447,447,2025/06/13 02:24:56,0.002,2.0
448,448,2025/06/13 02:25:14,0.002,1.0
449,449,2025/06/13 02:25:31,0.002,2.0
450,450,2025/06/13 02:25:48,0.0022,0.0
451,451,2025/06/13 02:26:05,0.0022,2.0
452,452,2025/06/13 02:26:22,0.0022,1.0
453,453,2025/06/13 02:26:39,0.0022,2.0
454,454,2025/06/13 02:26:56,0.0022,1.0
455,455,2025/06/13 02:27:14,0.0022,2.0
456,456,2025/06/13 02:27:31,0.0022,1.0
457,457,2025/06/13 02:27:48,0.0022,2.0
458,458,2025/06/13 02:28:05,0.0022,1.0
459,459,2025/06/13 02:28:22,0.0024,0.0
460,460,2025/06/13 02:28:39,0.0024,1.0
461,461,2025/06/13 02:28:57,0.0024,2.0
462,462,2025/06/13 02:29:14,0.0024,1.0
463,463,2025/06/13 02:29:31,0.0024,2.0
464,464,2025/06/13 02:29:48,0.0024,1.0
465,465,2025/06/13 02:30:05,0.0024,2.0
466,466,2025/06/13 02:30:22,0.0024,1.0
467,467,2025/06/13 02:30:39,0.0024,2.0
468,468,2025/06/13 02:30:56,0.0026000000000000003,0.0
469,469,2025/06/13 02:31:13,0.0026000000000000003,2.0
470,470,2025/06/13 02:31:30,0.0026000000000000003,1.0
471,471,2025/06/13 02:31:48,0.0026000000000000003,2.0
472,472,2025/06/13 02:32:05,0.0026000000000000003,1.0
473,473,2025/06/13 02:32:22,0.0026000000000000003,2.0
474,474,2025/06/13 02:32:39,0.0026000000000000003,1.0
475,475,2025/06/13 02:32:56,0.0026000000000000003,2.0
476,476,2025/06/13 02:33:13,0.0026000000000000003,1.0
477,477,2025/06/13 02:33:30,0.0028,0.0
478,478,2025/06/13 02:33:47,0.0028,1.0
479,479,2025/06/13 02:34:04,0.0028,2.0
480,480,2025/06/13 02:34:21,0.0028,1.0
481,481,2025/06/13 02:34:38,0.0028,2.0
482,482,2025/06/13 02:34:55,0.0028,1.0
483,483,2025/06/13 02:35:12,0.0028,2.0
484,484,2025/06/13 02:35:29,0.0028,1.0
485,485,2025/06/13 02:35:46,0.0028,2.0
486,486,2025/06/13 02:36:03,0.0018000000000000002,0.0
487,487,2025/06/13 02:36:20,0.0018000000000000002,2.0
488,488,2025/06/13 02:36:37,0.0018000000000000002,1.0
489,489,2025/06/13 02:36:54,0.0018000000000000002,2.0
490,490,2025/06/13 02:37:12,0.0018000000000000002,1.0
491,491,2025/06/13 02:37:28,0.0018000000000000002,2.0
492,492,2025/06/13 02:37:45,0.0018000000000000002,1.0
493,493,2025/06/13 02:38:02,0.0018000000000000002,2.0
494,494,2025/06/13 02:38:19,0.0018000000000000002,1.0
495,495,2025/06/13 02:38:36,0.002,0.0
496,496,2025/06/13 02:38:53,0.002,1.0
497,497,2025/06/13 02:39:10,0.002,2.0
498,498,2025/06/13 02:39:28,0.002,1.0
499,499,2025/06/13 02:39:45,0.002,2.0
500,500,2025/06/13 02:40:02,0.002,1.0
501,501,2025/06/13 02:40:19,0.002,2.0
502,502,2025/06/13 02:40:36,0.002,1.0
503,503,2025/06/13 02:40:53,0.002,2.0
