shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
174,174,2025/06/10 19:18:21,0.002,2.0
175,175,2025/06/10 19:18:38,0.002,1.0
176,176,2025/06/10 19:18:55,0.002,2.0
177,177,2025/06/10 19:19:12,0.002,1.0
178,178,2025/06/10 19:19:29,0.002,2.0
179,179,2025/06/10 19:19:46,0.002,1.0
180,180,2025/06/10 19:20:03,0.002,0.0
181,181,2025/06/10 19:20:20,0.002,2.0
182,182,2025/06/10 19:20:37,0.002,1.0
183,183,2025/06/10 19:20:54,0.002,2.0
184,184,2025/06/10 19:21:11,0.002,1.0
185,185,2025/06/10 19:21:28,0.002,2.0
186,186,2025/06/10 19:21:46,0.002,1.0
187,187,2025/06/10 19:22:02,0.002,2.0
188,188,2025/06/10 19:22:19,0.002,1.0
189,189,2025/06/10 19:22:36,0.002,0.0
190,190,2025/06/10 19:22:53,0.002,2.0
191,191,2025/06/10 19:23:10,0.002,1.0
192,192,2025/06/10 19:23:27,0.002,2.0
193,193,2025/06/10 19:23:44,0.002,1.0
194,194,2025/06/10 19:24:01,0.002,2.0
195,195,2025/06/10 19:24:18,0.002,1.0
196,196,2025/06/10 19:24:35,0.002,2.0
197,197,2025/06/10 19:24:51,0.002,1.0
198,198,2025/06/10 19:25:08,0.002,0.0
199,199,2025/06/10 19:25:25,0.002,2.0
200,200,2025/06/10 19:25:42,0.002,1.0
201,201,2025/06/10 19:25:59,0.002,2.0
202,202,2025/06/10 19:26:16,0.002,1.0
203,203,2025/06/10 19:26:34,0.002,2.0
204,204,2025/06/10 19:26:51,0.002,1.0
205,205,2025/06/10 19:27:08,0.002,2.0
206,206,2025/06/10 19:27:25,0.002,1.0
207,207,2025/06/10 19:27:42,0.002,0.0
208,208,2025/06/10 19:28:00,0.002,2.0
209,209,2025/06/10 19:28:17,0.002,1.0
210,210,2025/06/10 19:28:33,0.002,2.0
211,211,2025/06/10 19:28:50,0.002,1.0
212,212,2025/06/10 19:29:07,0.002,2.0
213,213,2025/06/10 19:29:24,0.002,1.0
214,214,2025/06/10 19:29:41,0.002,2.0
215,215,2025/06/10 19:29:58,0.002,1.0
216,216,2025/06/10 19:30:14,0.002,0.0
217,217,2025/06/10 19:30:30,0.002,2.0
218,218,2025/06/10 19:30:47,0.002,1.0
219,219,2025/06/10 19:31:03,0.002,2.0
220,220,2025/06/10 19:31:19,0.002,1.0
221,221,2025/06/10 19:31:35,0.002,2.0
222,222,2025/06/10 19:31:52,0.002,1.0
223,223,2025/06/10 19:32:08,0.002,2.0
224,224,2025/06/10 19:32:24,0.002,1.0
225,225,2025/06/10 19:32:40,0.002,0.0
