shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.FinalStateGradientCurrent,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalMotVariables2.MotDetuningCompressed,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,LocalVariables.ScanID4,LocalVariables.ScanID5,GlobalLatticeVariables2.IsImageBIFormation,LocalVariables.ShotTypeID,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,LocalVariables.XbarFrequency,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,LocalVariables.DMDID2,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth
944,944,2025/06/22 21:59:29,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,26.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.1,0.022,0.3,9.999999999999999e-06
945,945,2025/06/22 21:59:45,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,27.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.1,0.022,0.3,9.999999999999999e-06
946,946,2025/06/22 22:00:02,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,28.000000000000004,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.1,0.022,0.3,9.999999999999999e-06
947,947,2025/06/22 22:00:18,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,28.999999999999996,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.1,0.022,0.3,9.999999999999999e-06
948,948,2025/06/22 22:00:34,10.0,0.0,590.0,2.5,0.975,300000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.0,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,30.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
949,949,2025/06/22 22:00:51,10.0,1.0,590.0,2.5,0.975,766000000.0,610.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,9.999999999999999e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,83506780.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.04,0.0,0.0,0.0,0.0,0,31.0,1088300000.0,0.174746,773000000.0,1010900000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,605500000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
950,950,2025/06/22 22:01:08,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,32.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
951,951,2025/06/22 22:01:24,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,33.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
952,952,2025/06/22 22:01:41,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,34.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
953,953,2025/06/22 22:01:57,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,35.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
954,954,2025/06/22 22:02:14,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,36.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
955,955,2025/06/22 22:02:30,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,37.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
956,956,2025/06/22 22:02:46,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,38.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
957,957,2025/06/22 22:03:03,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,39.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.2,0.022,0.3,9.999999999999999e-06
958,958,2025/06/22 22:03:19,10.0,0.0,590.0,2.5,0.975,300000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.0,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,40.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
959,959,2025/06/22 22:03:36,10.0,1.0,590.0,2.5,0.975,766000000.0,610.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,9.999999999999999e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,83506780.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.04,0.0,0.0,0.0,0.0,0,41.0,1088300000.0,0.174746,773000000.0,1010900000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,605500000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
960,960,2025/06/22 22:03:54,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,42.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
961,961,2025/06/22 22:04:11,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,43.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
962,962,2025/06/22 22:04:28,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,44.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
963,963,2025/06/22 22:04:45,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,45.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
964,964,2025/06/22 22:05:02,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,46.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
965,965,2025/06/22 22:05:19,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,47.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
966,966,2025/06/22 22:05:37,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,48.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
967,967,2025/06/22 22:05:54,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,49.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.3,0.022,0.3,9.999999999999999e-06
968,968,2025/06/22 22:06:11,10.0,0.0,590.0,2.5,0.975,300000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.0,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation_pinning.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,50.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.0,0.022,0.3,9.999999999999999e-06
969,969,2025/06/22 22:06:27,10.0,1.0,590.0,2.5,0.975,766000000.0,610.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,9.999999999999999e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,83506780.0,0.01125,b'250615_dmd0_iterative_compensation_pinning.pkl',0.02,0.04,0.0,0.0,0.0,0.0,0,51.0,1088300000.0,0.174746,773000000.0,1010900000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,605500000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.0,0.022,0.3,9.999999999999999e-06
970,970,2025/06/22 22:06:43,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation_pinning.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,52.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.0,0.022,0.3,9.999999999999999e-06
971,971,2025/06/22 22:07:00,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation_pinning.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,53.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.0,0.022,0.3,9.999999999999999e-06
972,972,2025/06/22 22:07:16,10.0,1.0,590.0,2.5,0.975,450000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation_pinning.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,54.0,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.0,0.022,0.3,9.999999999999999e-06
973,973,2025/06/22 22:07:32,10.0,2.0,590.0,2.5,0.975,527000000.0,500.0,0.0,0.0,0.0125,0.48,0,1.0,0.03,0.02,0.0,4.9999999999999996e-06,1.5,0.1634945,0.005,0.2,-6000000.0,0.7,200.0,0.009000000000000001,228200000.0,0.01125,b'250615_dmd0_iterative_compensation_pinning.pkl',0.02,0.001,0.0,0.0,0.0,0.0,0,55.00000000000001,932600000.0,0.174746,773000000.0,854000000.0,0.033,1.0,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',1.3,0.029,0.0125,550.0,0.0,0.0125,100000.0,0.78,-1.4999999999999999e-05,0.018000000000000002,2.9999999999999997e-05,0.1,0.0023,450000000.0,0.05,0.0,620000000.0,0.0,93.0,0.03,0,0.0,0.022,0.3,9.999999999999999e-06
