shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,LocalVariables.ShotTypeID,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.FinalStateGradientCurrent,LocalVariables.DMDID2,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,LocalVariables.DMDID,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.UnloadLatticeDMD1Power,LocalVariables.ImagingBlowOutID,GlobalPulseVariables2.LatticeMicrowaveFrequency,LocalVariables.XbarFrequency,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,LocalVariables.ScanID4,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency
359,359,2025/03/22 13:58:40,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
360,360,2025/03/22 13:58:59,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
361,361,2025/03/22 13:59:18,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
362,362,2025/03/22 13:59:37,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
363,363,2025/03/22 13:59:56,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
364,364,2025/03/22 14:00:15,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
365,365,2025/03/22 14:00:34,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
366,366,2025/03/22 14:00:53,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
367,367,2025/03/22 14:01:12,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
368,368,2025/03/22 14:01:31,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
369,369,2025/03/22 14:01:50,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
370,370,2025/03/22 14:02:09,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
371,371,2025/03/22 14:02:28,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
372,372,2025/03/22 14:02:47,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
373,373,2025/03/22 14:03:06,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
374,374,2025/03/22 14:03:25,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
375,375,2025/03/22 14:03:44,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
376,376,2025/03/22 14:04:03,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
377,377,2025/03/22 14:04:22,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
378,378,2025/03/22 14:04:41,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
379,379,2025/03/22 14:05:00,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
380,380,2025/03/22 14:05:19,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
381,381,2025/03/22 14:05:38,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
382,382,2025/03/22 14:05:57,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
383,383,2025/03/22 14:06:16,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
384,384,2025/03/22 14:06:35,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
385,385,2025/03/22 14:06:54,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
386,386,2025/03/22 14:07:13,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
387,387,2025/03/22 14:07:32,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
388,388,2025/03/22 14:07:51,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
389,389,2025/03/22 14:08:10,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
390,390,2025/03/22 14:08:29,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
391,391,2025/03/22 14:08:48,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
392,392,2025/03/22 14:09:07,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
393,393,2025/03/22 14:09:26,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
394,394,2025/03/22 14:09:45,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
395,395,2025/03/22 14:10:04,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
396,396,2025/03/22 14:10:23,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
397,397,2025/03/22 14:10:42,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
398,398,2025/03/22 14:11:01,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
399,399,2025/03/22 14:11:20,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
400,400,2025/03/22 14:11:39,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
401,401,2025/03/22 14:11:59,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
402,402,2025/03/22 14:12:19,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
403,403,2025/03/22 14:12:38,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
404,404,2025/03/22 14:12:57,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
405,405,2025/03/22 14:13:16,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
406,406,2025/03/22 14:13:35,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
407,407,2025/03/22 14:13:54,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
408,408,2025/03/22 14:14:13,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
409,409,2025/03/22 14:14:32,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
410,410,2025/03/22 14:14:51,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
411,411,2025/03/22 14:15:10,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
412,412,2025/03/22 14:15:28,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
413,413,2025/03/22 14:15:47,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
414,414,2025/03/22 14:16:05,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
415,415,2025/03/22 14:16:24,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
416,416,2025/03/22 14:16:42,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
417,417,2025/03/22 14:17:01,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
418,418,2025/03/22 14:17:19,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
419,419,2025/03/22 14:17:37,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
420,420,2025/03/22 14:17:55,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
421,421,2025/03/22 14:18:13,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
422,422,2025/03/22 14:18:31,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
423,423,2025/03/22 14:18:50,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
424,424,2025/03/22 14:19:08,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
425,425,2025/03/22 14:19:26,30.0,7.26,14.0,2.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
426,426,2025/03/22 14:19:44,30.0,7.26,14.0,3.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
427,427,2025/03/22 14:20:02,30.0,7.26,14.0,4.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
428,428,2025/03/22 14:20:20,30.0,7.26,14.0,5.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
429,429,2025/03/22 14:20:39,30.0,7.26,14.0,6.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
430,430,2025/03/22 14:20:57,30.0,7.26,14.0,7.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
431,431,2025/03/22 14:21:15,30.0,7.26,14.0,8.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,1.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
432,432,2025/03/22 14:21:33,30.0,7.26,14.0,0.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,0.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
433,433,2025/03/22 14:21:51,30.0,7.26,14.0,1.0,1.0,10.0,10.0,0.0,2.6,12.0,0.0,0.0,163.4945,28.0,200.0,14.0,2.0,228.2,773.0,0.0,100.0,35.0,590.0,174.746,0,18.0,0.0,22.0,b'250316_dmd0_iterative_compensation_pinning.pkl',5.0,93.0,30.0,0.975,100.0
